Date,ABNB,ADP,AES,ALLE,AME,AOS,APA,APH,ATO,AVY,BA,BKR,BR,BSX,BXP,CAH,CARR,CDW,CEG,CHD,CHTR,CLX,CMI,COR,CPRT,CSCO,CTAS,DD,DGX,DLTR,DOV,DOW,DRI,DTE,DXCM,ECL,EMN,EMR,EPAM,ETN,ETSY,EXC,EXPE,FAST,FICO,FTV,GD,GLW,GRMN,GWW,HAL,HAS,HCA,HD,HON,HPE,HSY,HUBB,HUM,HWM,IBM,IDXX,ILMN,INTC,ISRG,ITW,JBL,JCI,JNPR,LH,LMT,LOW,LYB,MAS,MCK,MGM,MLM,MOS,MPC,MRNA,MRO,NEM,NI,NSC,OKE,ORCL,ORLY,OTIS,PANW,PAYC,PAYX,PCAR,PG,PH,PPL,PWR,RCL,ROK,ROP,RTX,SHW,SPY,SWK,SYK,TDG,TER,TMO,TMUS,TRGP,TXN,TXT,UNH,UNP,UPS,URI,VFC,VLO,VRSN,VTR,WELL,XYL,ZTS
2022-01-03 00:00:00+00:00,172.67999267578125,230.28790283203125,22.053564071655273,124.39031219482422,141.06033325195312,79.26709747314453,26.047510147094727,42.07802200317383,97.79215240478516,201.47647094726562,207.86000061035156,23.215435028076172,172.29312133789062,43.119998931884766,103.76537322998047,48.78789520263672,50.416385650634766,198.58045959472656,,98.47808074951172,647.5800170898438,158.84353637695312,204.0012969970703,128.67398071289062,36.73749923706055,57.98324203491211,98.5801773071289,76.3962631225586,155.3648681640625,141.1699981689453,171.75511169433594,49.43991470336914,135.21983337402344,108.7927474975586,130.19749450683594,222.36956787109375,108.5951919555664,86.2978515625,642.2000122070312,160.10317993164062,209.92999267578125,36.54806900024414,184.97000122070312,57.32317352294922,443.1300048828125,72.70576477050781,194.3035125732422,34.0321044921875,124.46610260009766,494.4295349121094,22.881534576416016,90.50640869140625,247.80674743652344,380.5411071777344,195.04273986816406,14.851875305175781,182.21482849121094,195.9628448486328,456.6043395996094,32.02035140991211,119.17125701904297,631.010009765625,370.49609375,49.35049057006836,360.0,229.62860107421875,69.71550750732422,74.24591827392578,32.81974792480469,248.16891479492188,329.65631103515625,241.12022399902344,77.21748352050781,65.50406646728516,244.3279266357422,45.4647102355957,431.2282409667969,37.9373664855957,61.631038665771484,235.0500030517578,16.18470001220703,55.25246810913086,24.753456115722656,273.33660888671875,50.75007629394531,84.268798828125,695.9400024414062,82.0572738647461,181.40333557128906,400.39447021484375,123.49443817138672,53.51563262939453,151.25302124023438,302.3736877441406,27.39464569091797,111.74707794189453,80.64154052734375,323.1618347167969,467.4801330566406,81.3367919921875,330.44873046875,458.7203063964844,169.13197326660156,261.0380554199219,601.7202758789062,164.16708374023438,640.5150146484375,112.68115997314453,49.78444290161133,174.74078369140625,76.11552429199219,482.88665771484375,232.50779724121094,191.94488525390625,323.7002868652344,65.66539001464844,70.58209228515625,252.11000061035156,47.188838958740234,79.01628112792969,112.97953033447266,227.967529296875
2022-01-04 00:00:00+00:00,170.8000030517578,231.36383056640625,22.116884231567383,127.31354522705078,143.43641662597656,80.58553314208984,27.347097396850586,42.20936584472656,98.95623779296875,206.36024475097656,213.6300048828125,23.725357055664062,171.93128967285156,43.63999938964844,107.21728515625,49.341346740722656,51.664306640625,201.60264587402344,,98.58457946777344,640.77001953125,159.44285583496094,211.7884979248047,127.45147705078125,36.529998779296875,56.56113815307617,98.81726837158203,78.17686462402344,149.55108642578125,140.50999450683594,174.77935791015625,50.778717041015625,137.78282165527344,108.9753189086914,128.0675048828125,225.9301300048828,110.89183044433594,90.12557983398438,618.7100219726562,162.76112365722656,200.99000549316406,36.509639739990234,185.3699951171875,57.64687728881836,445.8299865722656,73.00224304199219,198.60243225097656,34.782470703125,124.48472595214844,504.3819885253906,24.2549991607666,92.056640625,253.84388732910156,384.4523010253906,197.11766052246094,15.486806869506836,183.7709503173828,199.9815216064453,450.26715087890625,33.20885467529297,120.9057846069336,605.4199829101562,362.2178955078125,49.28556442260742,354.6300048828125,233.495361328125,70.53675842285156,75.1722183227539,32.467037200927734,241.53564453125,336.75445556640625,245.17807006835938,80.36719512939453,66.24951171875,244.22946166992188,45.37474060058594,433.6838684082031,38.229984283447266,63.64912414550781,233.05999755859375,16.89463996887207,54.75413513183594,24.84340476989746,275.5524597167969,51.942909240722656,85.1699447631836,698.8599853515625,82.68059539794922,174.6666717529297,387.47113037109375,123.2557144165039,56.092220306396484,151.78228759765625,310.0670166015625,27.25830841064453,115.60901641845703,82.18792724609375,326.43475341796875,462.7460021972656,84.18925476074219,327.13568115234375,458.566650390625,174.81732177734375,270.13092041015625,604.0086059570312,164.43392944335938,613.7787475585938,112.31681823730469,50.84110641479492,174.92410278320312,77.46156311035156,471.9460754394531,236.5054168701172,195.35223388671875,339.8050231933594,67.49164581298828,71.83563232421875,250.42999267578125,48.41557693481445,81.3989486694336,114.17804718017578,219.28834533691406
2022-01-05 00:00:00+00:00,162.25,229.39132690429688,21.103761672973633,124.34224700927734,140.82470703125,79.2386474609375,26.363121032714844,41.40671920776367,99.27285766601562,204.5061492919922,213.07000732421875,23.80879783630371,168.97007751464844,43.04999923706055,105.77251434326172,50.01674270629883,50.27238845825195,197.14688110351562,,99.28170776367188,624.8599853515625,161.1136474609375,210.8964385986328,128.5575714111328,35.377498626708984,55.66539001464844,94.3704833984375,77.46651458740234,148.71922302246094,140.39999389648438,172.7278594970703,50.72655487060547,136.26499938964844,108.85665130615234,121.95249938964844,225.6592254638672,110.8736801147461,89.99390411376953,587.7999877929688,160.43539428710938,188.35000610351562,36.484031677246094,181.3000030517578,56.91624069213867,425.8900146484375,71.46055603027344,196.97274780273438,34.93804168701172,124.00010681152344,492.6366882324219,24.016551971435547,91.52513885498047,252.57598876953125,379.2373352050781,199.06053161621094,15.542017936706543,185.78915405273438,194.95094299316406,447.1671447753906,33.0008659362793,121.08096313476562,583.4600219726562,357.85992431640625,49.96261215209961,341.95001220703125,232.5994110107422,69.25049591064453,73.94649505615234,31.798765182495117,238.50613403320312,333.1728820800781,240.4030303955078,79.7952651977539,64.46613311767578,243.5499267578125,43.02553176879883,429.4208068847656,36.81406784057617,64.05272674560547,215.22999572753906,16.51088523864746,54.66352844238281,24.978322982788086,275.5430908203125,51.29996871948242,82.88827514648438,685.3300170898438,80.38870239257812,168.2866668701172,356.8883972167969,120.90538024902344,56.29786682128906,152.4693603515625,304.6415100097656,27.312843322753906,108.8108139038086,80.42205047607422,320.97357177734375,459.1732482910156,83.76840209960938,327.74957275390625,449.7611999511719,174.07144165039062,264.7626647949219,607.5818481445312,158.3756103515625,614.2952880859375,113.59693908691406,50.55122375488281,171.27528381347656,76.0955810546875,470.78277587890625,237.2185821533203,192.8978271484375,327.98834228515625,66.09298706054688,71.5519790649414,243.50999450683594,48.0157470703125,80.32766723632812,112.62190246582031,210.95008850097656
2022-01-06 00:00:00+00:00,159.75,227.8152618408203,21.02234649658203,123.14988708496094,142.5134735107422,79.76980590820312,27.495620727539062,41.44077682495117,98.49991607666016,204.53477478027344,211.33999633789062,24.059125900268555,165.93267822265625,42.59000015258789,107.969970703125,49.25692367553711,51.35713195800781,199.74285888671875,,99.44629669189453,631.9500122070312,162.1215362548828,213.90724182128906,126.56856536865234,35.369998931884766,56.25639724731445,93.67779541015625,77.65594482421875,149.68345642089844,142.82000732421875,174.77935791015625,50.63092803955078,133.9837646484375,109.14875793457031,120.75,222.97915649414062,110.88275146484375,90.50177764892578,579.0499877929688,160.81512451171875,196.9499969482422,36.330322265625,177.5800018310547,57.23994064331055,443.5299987792969,71.59892272949219,198.31210327148438,35.07530212402344,123.74845886230469,494.361572265625,24.426681518554688,91.37454223632812,248.22613525390625,377.859130859375,198.8341827392578,15.615632057189941,185.38363647460938,195.02732849121094,360.5452880859375,33.32770538330078,118.5580825805664,576.3599853515625,368.60894775390625,50.09245300292969,334.17999267578125,232.5711212158203,69.42858123779297,75.20964050292969,31.96584129333496,240.15403747558594,333.0425720214844,243.2718505859375,80.15167236328125,64.77751159667969,240.89097595214844,44.30509948730469,429.3422546386719,37.201080322265625,65.84554290771484,216.05999755859375,17.29758071899414,53.15943908691406,24.870386123657227,277.3475646972656,52.1544075012207,83.08071899414062,700.219970703125,81.23258972167969,177.6366729736328,352.8244934082031,120.08827209472656,56.86035919189453,151.1880645751953,310.153076171875,27.276487350463867,109.47769927978516,77.73832702636719,318.8328552246094,464.0648498535156,84.2266616821289,325.03094482421875,449.3386535644531,175.10841369628906,264.0332946777344,604.6932373046875,161.5678253173828,616.1624145507812,113.8037338256836,51.953861236572266,171.2202911376953,76.5542221069336,451.51654052734375,237.87545776367188,194.76785278320312,328.13519287109375,64.01728057861328,73.3453598022461,241.82000732421875,48.41557693481445,80.92797088623047,112.46723937988281,211.78781127929688
2022-01-07 00:00:00+00:00,166.0500030517578,225.4086456298828,20.895708084106445,121.76521301269531,139.79380798339844,78.86873626708984,27.542036056518555,39.94737243652344,98.05291748046875,203.7989044189453,215.5,24.216739654541016,163.29519653320312,42.11000061035156,108.68802642822266,50.87974548339844,49.763614654541016,192.15841674804688,,100.30802154541016,610.489990234375,163.35650634765625,217.7729949951172,129.15911865234375,34.102500915527344,56.450321197509766,92.38070678710938,78.79251098632812,147.3484649658203,140.9600067138672,176.17587280273438,51.37856674194336,133.37942504882812,109.25830078125,117.87249755859375,222.40829467773438,111.1187744140625,89.99390411376953,556.6799926757812,159.3342742919922,185.14999389648438,36.272682189941406,179.91000366210938,56.07461166381836,440.04998779296875,71.10478973388672,198.63990783691406,34.745880126953125,122.04293060302734,490.0104675292969,24.817739486694336,91.04678344726562,245.98294067382812,366.5445861816406,203.48391723632812,15.762862205505371,184.70457458496094,190.95135498046875,356.2681579589844,33.68425750732422,118.11131286621094,550.2999877929688,360.2723693847656,49.56380081176758,324.2900085449219,232.1278533935547,68.64693450927734,74.17105102539062,31.780202865600586,237.4241943359375,335.0334167480469,236.94915771484375,80.90596008300781,63.28663635253906,245.96266174316406,44.51502990722656,421.5921325683594,37.92792892456055,66.57768249511719,213.86000061035156,17.49904441833496,53.84805679321289,25.06827163696289,277.5065002441406,52.83964157104492,84.20655059814453,682.25,80.8969497680664,175.163330078125,351.8060302734375,118.28878021240234,56.503501892089844,151.10452270507812,309.7799377441406,27.494626998901367,106.19308471679688,80.83109283447266,311.95404052734375,454.75164794921875,84.58204650878906,314.9552307128906,447.562255859375,172.18846130371094,256.3214416503906,613.5559692382812,156.41876220703125,602.9235229492188,108.06283569335938,52.28115463256836,164.50936889648438,78.01992797851562,440.8931579589844,239.08599853515625,196.1343994140625,319.1380615234375,64.57853698730469,74.11395263671875,237.7100067138672,48.72453308105469,81.1126708984375,111.56836700439453,205.6217803955078
2022-01-10 00:00:00+00:00,160.7100067138672,219.7932586669922,20.769065856933594,120.28437042236328,137.682861328125,78.62210845947266,27.309967041015625,39.85007858276367,97.92253112792969,198.27484130859375,209.30999755859375,24.170379638671875,160.20068359375,42.40999984741211,108.2381591796875,47.86860656738281,50.224388122558594,193.93101501464844,,99.533447265625,605.4299926757812,163.17486572265625,215.01304626464844,130.63389587402344,34.022499084472656,57.08749771118164,92.80143737792969,77.63699340820312,150.87454223632812,135.74000549316406,172.7375030517578,50.770023345947266,134.58810424804688,109.67822265625,115.58499908447266,218.50909423828125,108.60427856445312,89.62712097167969,545.8499755859375,157.97683715820312,183.7100067138672,36.387962341308594,180.57000732421875,55.649173736572266,440.19000244140625,71.24315643310547,197.2537384033203,34.40728759765625,121.20416259765625,484.64166259765625,24.655593872070312,89.8243179321289,243.3105926513672,360.8174743652344,201.32408142089844,15.643238067626953,183.56344604492188,187.40036010742188,377.8598327636719,33.654544830322266,118.28651428222656,558.6500244140625,352.4124450683594,51.20541763305664,325.5299987792969,229.96810913085938,68.30062866210938,73.36638641357422,32.030799865722656,242.70913696289062,337.9265441894531,233.74063110351562,81.06344604492188,62.852596282958984,246.9080810546875,43.6053352355957,408.8716125488281,37.795780181884766,66.12711334228516,233.6999969482422,17.019357681274414,54.75413513183594,24.978322982788086,269.2414855957031,51.41840362548828,85.90973663330078,675.0800170898438,81.18464660644531,174.20333862304688,359.93377685546875,116.21385192871094,55.86238479614258,149.04319763183594,303.7611999511719,27.47644805908203,107.26805114746094,79.73365783691406,314.11383056640625,447.06451416015625,83.91804504394531,315.0332946777344,447.00531005859375,171.0968780517578,256.59368896484375,603.98046875,154.7781524658203,620.7706298828125,104.12396240234375,51.02812194824219,167.73646545410156,76.52433013916016,447.0459899902344,234.8632049560547,190.35357666015625,315.44720458984375,63.28679275512695,74.14139556884766,236.60000610351562,48.27018737792969,80.84486389160156,110.4375228881836,207.09268188476562
2022-01-11 00:00:00+00:00,168.61000061035156,222.04884338378906,21.112808227539062,122.70755767822266,139.99014282226562,79.3904037475586,29.70492935180664,40.185733795166016,97.44757843017578,202.31752014160156,216.02000427246094,24.995527267456055,159.90550231933594,43.400001525878906,106.8193130493164,49.44453811645508,50.435585021972656,194.13442993164062,,98.58457946777344,612.0999755859375,163.05685424804688,215.95162963867188,132.39004516601562,34.505001068115234,57.59539794921875,94.16592407226562,78.6409683227539,149.2485809326172,137.11000061035156,174.06663513183594,51.448116302490234,132.8666534423828,108.4276123046875,120.2925033569336,219.2637939453125,110.20193481445312,90.64282989501953,559.4000244140625,159.24884033203125,182.80999755859375,35.619468688964844,182.47000122070312,55.76015853881836,448.5,72.5575180053711,198.16221618652344,34.809932708740234,122.81648254394531,490.3399353027344,25.981367111206055,89.69143676757812,244.14932250976562,360.081787109375,204.0120391845703,15.680047035217285,182.98817443847656,191.22817993164062,384.2167053222656,33.59511947631836,116.39436340332031,555.0599975585938,412.2568054199219,51.854644775390625,328.0199890136719,230.24160766601562,69.69573211669922,74.4424057006836,32.81974792480469,242.9754638671875,338.75457763671875,235.44871520996094,82.33161926269531,63.67351150512695,250.95559692382812,44.93488693237305,411.8970947265625,38.09783935546875,68.22968292236328,221.38999938964844,17.9019832611084,55.189048767089844,25.01430320739746,267.79229736328125,52.856563568115234,85.13993835449219,681.5999755859375,82.69977569580078,175.35000610351562,363.0780944824219,118.22452545166016,55.874481201171875,147.31619262695312,307.51220703125,27.221954345703125,109.4677734375,81.53944396972656,318.7281799316406,453.6182556152344,84.84391784667969,316.2025146484375,451.0767822265625,172.40675354003906,260.79486083984375,612.824462890625,158.6621856689453,616.2617797851562,109.27404022216797,52.73934555053711,169.27667236328125,76.27505493164062,450.8915710449219,231.24099731445312,189.94003295898438,326.9799499511719,64.00839233398438,76.72164154052734,236.24000549316406,47.379661560058594,79.7273941040039,112.30294036865234,207.2874755859375
2022-01-12 00:00:00+00:00,169.5399932861328,221.43544006347656,21.194217681884766,122.67871856689453,141.00146484375,79.6559829711914,30.308307647705078,40.317073822021484,97.0378189086914,203.41661071777344,217.4499969482422,24.78228759765625,162.285888671875,44.40999984741211,106.86258697509766,48.478336334228516,50.87716293334961,191.20913696289062,,99.33979034423828,613.97998046875,165.27247619628906,215.2732696533203,131.67205810546875,35.16999816894531,57.36453628540039,94.4239273071289,79.29450988769531,139.09573364257812,136.89999389648438,174.60595703125,51.517662048339844,131.4473114013672,108.82012176513672,122.59500122070312,219.13803100585938,111.55448913574219,91.15068817138672,571.1099853515625,162.76112365722656,178.05999755859375,35.85641860961914,181.25,55.84339141845703,451.9800109863281,72.8836441040039,198.49000549316406,34.92888259887695,123.02153015136719,493.6929931640625,26.1721248626709,90.98477172851562,243.14476013183594,362.6240539550781,205.84178161621094,15.781265258789062,184.69517517089844,193.20413208007812,387.7679443359375,33.5852165222168,117.02507781982422,554.6300048828125,402.11090087890625,51.69697570800781,323.1600036621094,232.23159790039062,69.50773620605469,74.88217163085938,32.37422561645508,235.36012268066406,336.11248779296875,236.5999755859375,82.79576110839844,64.46613311767578,250.75865173339844,44.78493881225586,415.07958984375,39.56096649169922,68.59574890136719,222.88999938964844,17.949953079223633,55.741756439208984,25.14023208618164,269.43780517578125,52.87348175048828,84.97636413574219,683.5999755859375,83.38063049316406,177.33999633789062,354.050537109375,117.774658203125,55.971248626708984,147.6411590576172,311.0909118652344,27.23103904724121,109.62701416015625,82.06820678710938,318.82330322265625,457.7969055175781,85.1712417602539,313.366943359375,452.2962646484375,175.563232421875,260.6587219238281,617.6638793945312,160.99459838867188,620.9296264648438,109.15586853027344,53.27234649658203,170.55101013183594,76.65393829345703,455.4293518066406,231.7852325439453,189.8950958251953,324.9827880859375,63.97273254394531,77.19745635986328,238.25,47.097965240478516,79.70890808105469,112.29327392578125,207.29722595214844
2022-01-13 00:00:00+00:00,166.0,218.8872528076172,21.049488067626953,121.27481079101562,141.4432830810547,78.66954803466797,29.788471221923828,39.820892333984375,98.70478820800781,202.14549255371094,223.89999389648438,24.35580825805664,155.6588897705078,44.56999969482422,108.75724792480469,49.003658294677734,50.109195709228516,187.9641876220703,,100.00786590576172,619.0800170898438,166.14419555664062,219.2876434326172,130.87644958496094,34.63750076293945,56.7919921875,94.08224487304688,79.56916809082031,137.08218383789062,134.1300048828125,173.72955322265625,52.108821868896484,132.48204040527344,109.38609313964844,113.94499969482422,216.03219604492188,114.80427551269531,91.4892578125,540.6199951171875,162.49530029296875,166.8000030517578,36.1766242980957,185.05999755859375,56.18559265136719,438.5799865722656,72.66621398925781,199.08338928222656,34.85567855834961,123.16130828857422,492.46221923828125,26.639484405517578,90.37355041503906,248.1286163330078,360.37054443359375,206.95465087890625,16.094133377075195,185.5439453125,191.01815795898438,386.1099853515625,34.05071258544922,118.04999542236328,534.2000122070312,388.62841796875,50.95499801635742,313.2099914550781,232.95777893066406,69.22079467773438,73.38507843017578,32.36494064331055,231.21539306640625,339.7220153808594,236.5811004638672,84.02250671386719,64.29627990722656,250.8768310546875,44.23512268066406,403.6066589355469,39.277774810791016,68.63328552246094,210.1699981689453,17.81563949584961,55.560543060302734,25.482027053833008,271.195556640625,52.1544075012207,84.47599792480469,687.739990234375,82.23947143554688,166.1999969482422,338.70477294921875,116.25977325439453,57.652687072753906,146.97264099121094,313.6552734375,27.267396926879883,106.78033447265625,83.29533386230469,313.9805603027344,449.1439514160156,85.62950134277344,309.2743835449219,446.0642395019531,177.76461791992188,260.52264404296875,610.1702880859375,156.3990020751953,596.7855834960938,108.4370346069336,53.403263092041016,168.82745361328125,76.88327026367188,449.3822326660156,232.36705017089844,189.22080993652344,329.1533508300781,64.3558120727539,76.27332305908203,229.86000061035156,48.0793571472168,81.0018539428711,110.5921401977539,201.6377410888672
2022-01-14 00:00:00+00:00,163.99000549316406,215.8860626220703,20.859525680541992,119.67858123779297,138.9690399169922,76.42155456542969,30.902406692504883,39.69927215576172,98.76067352294922,199.82308959960938,225.9600067138672,25.459096908569336,152.40249633789062,44.86000061035156,108.21221160888672,49.800994873046875,49.053253173828125,185.62974548339844,,100.90833282470703,607.6900024414062,169.44036865234375,220.73731994628906,132.14749145507812,34.1775016784668,56.662715911865234,92.38768768310547,80.47843170166016,134.52037048339844,130.80999755859375,171.8995819091797,52.804298400878906,130.9436798095703,108.9753189086914,111.83499908447266,209.01751708984375,115.77558898925781,91.6679458618164,543.0599975585938,162.24847412109375,163.6999969482422,36.01652526855469,184.39999389648438,54.75205612182617,436.44000244140625,71.64832305908203,200.71287536621094,33.94060134887695,123.37570190429688,488.9638671875,27.412057876586914,88.6904296875,250.6546630859375,346.4205627441406,205.27584838867188,16.15854835510254,188.17515563964844,190.96087646484375,384.2167053222656,34.734100341796875,117.56819915771484,529.3499755859375,394.1050720214844,51.659873962402344,307.739990234375,229.96810913085938,69.97277069091797,71.6353759765625,32.151466369628906,229.77554321289062,346.6434020996094,229.6922607421875,85.21607208251953,63.48479461669922,252.61988830566406,44.455047607421875,395.4930725097656,40.806976318359375,70.15388488769531,204.72999572753906,18.679080963134766,55.469932556152344,25.482027053833008,269.53131103515625,52.96653747558594,84.37975311279297,678.8699951171875,80.72432708740234,166.3699951171875,330.2408752441406,114.76325988769531,58.36639404296875,148.38397216796875,312.8323669433594,27.240131378173828,106.14330291748047,83.95380401611328,309.26141357421875,441.3188781738281,86.3496322631836,300.57269287109375,446.2467346191406,175.24485778808594,259.375,605.2747192382812,162.6450653076172,590.7373046875,106.8614730834961,54.02976989746094,171.44947814941406,76.4345932006836,450.59356689453125,231.10020446777344,185.68756103515625,320.939453125,64.36473083496094,77.9568862915039,226.47999572753906,48.097530364990234,80.81714630126953,107.80850982666016,200.8389892578125
